fecha,docto,folio,tipo_mov,alm_,entradas,salidas,existencias,costo_unit,cant_costear,capas,codigo_proveedor,unidad,descripcion,stock_minimo,tipo_costeo,control_almacen,stock_maximo
2022-11-18,PP03844,57231,Salida a fáb.,1,0,2.0,1710.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-11-17,PP03835,57176,Salida a fáb.,1,0,33.0,1712.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-11-15,PP03829,57041,Salida a fáb.,1,0,3.0,1745.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-11-14,PP03826,57000,Salida a fáb.,1,0,12.0,1748.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-11-14,PP03826,57000,Salida a fáb.,1,0,30.0,1760.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-11-09,PP03812,56822,Salida a fáb.,1,0,14.0,1790.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-11-09,PP03812,56818,Salida a fáb.,1,0,20.0,1804.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-11-08,PP03809,56764,Salida a fáb.,1,0,12.0,1824.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-11-08,PP03812,56758,Salida a fáb.,1,0,2.0,1836.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-11-08,PP03812,56753,Salida a fáb.,1,0,50.0,1838.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-19,OT00026,55852,Salida a fáb.,1,0,3.0,1888.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-19,OT00016,55832,Salida a fáb.,1,0,3.0,1891.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-19,OT00013,55827,Salida a fáb.,1,0,3.0,1894.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-19,OT00046,55780,Salida a fáb.,1,0,6.0,1897.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-18,PP03779,55751,Salida a fáb.,1,0,3.0,1903.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-18,PP03779,55751,Salida a fáb.,1,0,6.0,1906.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-18,PP03778,55748,Salida a fáb.,1,0,9.0,1912.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-18,PP03776,55738,Salida a fáb.,1,0,2.0,1921.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-18,PP03776,55735,Salida a fáb.,1,0,2.0,1923.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-18,PP03776,55734,Salida a fáb.,1,0,20.0,1925.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-18,PP03776,55731,Salida a fáb.,1,0,20.0,1945.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-18,PP03761,55685,Salida a fáb.,1,0,3.0,1965.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-18,PP03761,55681,Salida a fáb.,1,0,18.0,1968.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-18,PP03755,55603,Salida a fáb.,1,0,18.0,1986.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-18,PP03755,55601,Salida a fáb.,1,0,6.0,2004.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-18,PP03755,55601,Salida a fáb.,1,0,18.0,2010.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-17,PP03681,55567,Salida a fáb.,1,0,6.0,2028.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-17,PP03711,55563,Salida a fáb.,1,0,3.0,2034.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-17,PP03711,55563,Salida a fáb.,1,0,6.0,2037.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-17,PP03700,55559,Salida a fáb.,1,0,3.0,2043.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-17,PP03702,55556,Salida a fáb.,1,0,6.0,2046.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-17,PP03702,55556,Salida a fáb.,1,0,12.0,2052.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-17,pp03702,55507,Salida a fáb.,1,0,3.0,2064.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-17,pp03702,55507,Salida a fáb.,1,0,6.0,2067.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-17,PP03694,55473,Salida a fáb.,1,0,6.0,2073.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-17,PP03749,55463,Salida a fáb.,1,0,9.0,2079.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-17,PP03749,55463,Salida a fáb.,1,0,60.0,2088.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-17,PP03760,55348,Salida a fáb.,1,0,12.0,2148.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-13,PP03715,55205,Salida a fáb.,1,0,4.0,2142.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-03,PP003661,54813,Salida a fáb.,1,0,2.0,2146.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-03,PP03674,54807,Salida a fáb.,1,0,2.0,2148.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-03,PP03678,54800,Salida a fáb.,1,0,6.0,2150.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-10-03,PP03661,54790,Salida a fáb.,1,0,18.0,2156.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-09-29,OT00057,54598,Salida a fáb.,1,0,2.0,2174.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-09-08,PP03660,53948,Salida a fáb.,1,0,12.0,2176.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-09-08,PP03668,53946,Salida a fáb.,1,0,24.0,2188.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-09-07,PP03632,53859,Salida a fáb.,1,0,45.0,2212.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-09-05,PP03642,53734,Salida a fáb.,1,0,12.0,2257.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-31,PP03634,53605,Salida a fáb.,1,0,9.0,2269.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-31,PP03644,53574,Salida a fáb.,1,0,2.0,2278.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-31,PP03644,53574,Salida a fáb.,1,0,4.0,2280.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-30,PP03626,53460,Salida a fáb.,1,0,3.0,2284.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-30,PP03626,53460,Salida a fáb.,1,0,6.0,2287.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-30,PP03627,53457,Salida a fáb.,1,0,3.0,2293.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-30,PP03627,53457,Salida a fáb.,1,0,6.0,2296.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-29,PP03634,53351,Salida a fáb.,1,0,1.0,2302.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-29,PP03634,53351,Salida a fáb.,1,0,2.0,2303.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-29,PR00152,53346,Salida a fáb.,1,0,12.0,2305.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-19,OT00040,53049,Salida a fáb.,1,0,3.0,317.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-19,PP03608,53003,Salida a fáb.,1,0,2.0,320.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-19,PP03608,53003,Salida a fáb.,1,0,4.0,322.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-19,pp03604,52989,Salida a fáb.,1,0,45.0,326.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-19,pp03604,52989,Salida a fáb.,1,0,30.0,371.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-12,PP03586,52674,Salida a fáb.,1,0,18.0,401.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-12,PP03556,52665,Salida a fáb.,1,0,27.0,419.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-10,PP03559,52578,Salida a fáb.,1,0,12.0,446.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2022-08-10,PP03559,52578,Salida a fáb.,1,0,24.0,458.0,1.25,0,0,TAPLAST - 5/8,PZ,"TAPON DE PLASTICO PARA TUBO DE 5/8""Ø""",50.0,P E P S,G,500.0
2023-02-27,PP04071,61125,Salida a fáb.,1,0,8.9,0.0,131.47,0,0,TUPLINOX3/8X7/16,M,"TUBO PLICA INOX Ø INT 3/8 EXT 7/16""""",50.0,P E P S,G,500.0
2023-02-17,PP04028,60651,Salida a fáb.,1,0,1.2,0.0,131.47,0,0,TUPLINOX3/8X7/16,M,"TUBO PLICA INOX Ø INT 3/8 EXT 7/16""""",50.0,P E P S,G,500.0
2023-02-17,PP04046,60647,Salida a fáb.,1,0,1.2,0.0,131.47,0,0,TUPLINOX3/8X7/16,M,"TUBO PLICA INOX Ø INT 3/8 EXT 7/16""""",50.0,P E P S,G,500.0
2023-01-23,PP03960,59415,Salida a fáb.,1,0,0.6,0.0,131.47,0,0,TUPLINOX3/8X7/16,M,"TUBO PLICA INOX Ø INT 3/8 EXT 7/16""""",50.0,P E P S,G,500.0
2022-11-01,PP03793,56516,Salida a fáb.,1,0,10.68,0.0,131.47,0,0,TUPLINOX3/8X7/16,M,"TUBO PLICA INOX Ø INT 3/8 EXT 7/16""""",50.0,P E P S,G,500.0
2022-10-18,PP03761,55685,Salida a fáb.,1,0,0.35,0.0,131.47,0,0,TUPLINOX3/8X7/16,M,"TUBO PLICA INOX Ø INT 3/8 EXT 7/16""""",50.0,P E P S,G,500.0
2023-08-02,PP04510,67863,Salida a fáb.,1,0,2.15,126.47,23.0,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2023-08-02,PP04508,67860,Salida a fáb.,1,0,22.4,128.62,23.0,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2023-07-21,PR00191,67358,Salida a fáb.,1,0,15.5,151.02,23.0,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2023-07-12,PP04436,66958,Salida a fáb.,1,0,2.1,266.52,23.0,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2023-07-12,PP04436,66933,Salida a fáb.,1,0,0.6,268.62,23.0,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2023-07-10,PP4428,66812,Salida a fáb.,1,0,1.24,169.22,23.0,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2023-07-06,PP04433,66722,Salida a fáb.,1,0,1.2,170.46,23.0,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2023-07-06,PP04428,66698,Salida a fáb.,1,0,1.24,171.66,23.0,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2023-07-04,PP04422,66624,Salida a fáb.,1,0,15.5,172.9,23.0,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2023-05-23,PP04289,64679,Salida a fáb.,1,0,11.6,88.4,22.3,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2023-03-30,PP04184,62490,Salida a fáb.,1,0,96.0,0.0,27.85709,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2023-03-27,PP04150,62292,Salida a fáb.,1,0,28.0,87.0,28.38024,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2022-11-25,PP03863,57416,Salida a fáb.,1,0,42.4,86.95,65.58183,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2022-11-24,PP03850,57359,Salida a fáb.,1,0,40.8,29.35,84.6,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2022-10-13,PR00154,55237,Salida a fáb.,1,0,31.2,29.35,84.6,0,0,CABP1003HILOSM,M,CABLE P/PT100 3 HILOS MALLA CAL.24,0.0,P E P S,MP,0.0
2023-05-17,PP04263,64430,Salida a fáb.,1,0,6.0,0.0,42.16,0,0,CAJAALUM114X34.8,PZ,CAJA DE REGISTRO OVAL 110X34.8 ALUM,0.0,P E P S,MP,0.0
2023-05-16,PR00170,64371,Salida a fáb.,1,0,6.0,0.0,42.16,0,0,CAJAALUM114X34.8,PZ,CAJA DE REGISTRO OVAL 110X34.8 ALUM,0.0,P E P S,MP,0.0
2023-05-09,PP04208,64107,Salida a fáb.,1,0,6.0,0.0,42.16,0,0,CAJAALUM114X34.8,PZ,CAJA DE REGISTRO OVAL 110X34.8 ALUM,0.0,P E P S,MP,0.0
2022-10-20,PP01934,55970,Salida a fáb.,1,0,4.0,12.0,27.12,0,0,CAJAALUM114X34.8,PZ,CAJA DE REGISTRO OVAL 110X34.8 ALUM,0.0,P E P S,MP,0.0
2022-10-18,PP03719,55660,Salida a fáb.,1,0,5.0,16.0,42.16,0,0,CAJAALUM114X34.8,PZ,CAJA DE REGISTRO OVAL 110X34.8 ALUM,0.0,P E P S,MP,0.0
2023-07-26,PP04488,67545,Salida a fáb.,1,0,1.17,11.49,60.0,0,0,CABPT10002HILOS,M,CABLE PT1000 2 HILOS FORRO DE PVC,0.0,P E P S,MP,0.0
2023-03-27,PP04103,62281,Salida a fáb.,1,0,2.34,12.66,60.0,0,0,CABPT10002HILOS,M,CABLE PT1000 2 HILOS FORRO DE PVC,0.0,P E P S,MP,0.0
2023-03-24,PP04141,62240,Salida a fáb.,1,0,1.0,6.0,25.38,0,0,TAPMACHISNOROS,PZ,"TAPON MACHO HEXA INOX ROS 150 1/8""",5.0,P E P S,MP,0.0
2023-03-15,PP04120,61908,Salida a fáb.,1,0,8.0,7.0,25.38,0,0,TAPMACHISNOROS,PZ,"TAPON MACHO HEXA INOX ROS 150 1/8""",5.0,P E P S,MP,0.0
2022-10-18,PP03766,55693,Salida a fáb.,1,0,1.0,1.0,25.0,0,0,TAPMACHISNOROS,PZ,"TAPON MACHO HEXA INOX ROS 150 1/8""",5.0,P E P S,MP,0.0
2023-02-10,PP04012,60310,Salida a fáb.,1,0,1.0,19.0,63.69565,0,0,BCERCOCM3,PZ,BLOCK CONEXIÓN P/CABEZA MAR MINI 3,0.0,P E P S,MP,0.0
2022-10-03,PP03707,54784,Salida a fáb.,1,0,3.0,26.0,55.0,0,0,BCERCOCM3,PZ,BLOCK CONEXIÓN P/CABEZA MAR MINI 3,0.0,P E P S,MP,0.0
2023-08-03,PP04511,67869,Salida a fáb.,1,0,0.22,4.54,42.0,0,0,TUINOX4MMT304C,M,TUBO T/S 4MM  T304,3.0,P E P S,P,6.0
2023-07-12,PP0444,66940,Salida a fáb.,1,0,0.5,4.76,42.0,0,0,TUINOX4MMT304C,M,TUBO T/S 4MM  T304,3.0,P E P S,P,6.0
2023-07-04,PP04422,66625,Salida a fáb.,1,0,0.3,5.26,42.0,0,0,TUINOX4MMT304C,M,TUBO T/S 4MM  T304,3.0,P E P S,P,6.0
2023-07-04,PP04422,66624,Salida a fáb.,1,0,0.3,5.56,42.0,0,0,TUINOX4MMT304C,M,TUBO T/S 4MM  T304,3.0,P E P S,P,6.0
2023-05-23,PP04309,64718,Salida a fáb.,1,0,0.14,5.86,42.0,0,0,TUINOX4MMT304C,M,TUBO T/S 4MM  T304,3.0,P E P S,P,6.0
2022-08-10,PP03582,52538,Salida a fáb.,1,0,0.12,8.651,42.0,0,0,TUINOX4MMT304C,M,TUBO T/S 4MM  T304,3.0,P E P S,P,6.0
2023-08-04,PP04503,67916,Salida a fáb.,1,0,38.0,4509.437,2.4731,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-08-02,PPO4506,67858,Salida a fáb.,1,0,8.0,4547.437,2.4731,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-07-12,PP04446,66936,Salida a fáb.,1,0,20.0,2858.537,2.4731,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-07-12,PP04409,66934,Salida a fáb.,1,0,8.0,2878.537,2.4731,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-07-11,PP04431,66864,Salida a fáb.,1,0,220.0,2886.537,2.4731,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-07-06,PP04431,66721,Salida a fáb.,1,0,220.0,3106.537,2.4731,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-07-05,PP04409,66647,Salida a fáb.,1,0,7.0,3326.537,2.4731,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-06-27,PP04393,66262,Salida a fáb.,1,0,28.0,3523.537,3.85686,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-06-16,PR00183,65862,Salida a fáb.,1,0,6.0,3551.537,3.85686,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-06-16,PP04343,65853,Salida a fáb.,1,0,6.0,3557.537,3.85686,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-06-15,PP04345,65781,Salida a fáb.,1,0,220.0,3563.537,3.85686,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-06-02,PP04329,65281,Salida a fáb.,1,0,330.0,3783.537,3.85686,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-05-31,PP04317,65172,Salida a fáb.,1,0,5.0,4113.537,3.85686,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-05-30,PP04290,65052,Salida a fáb.,1,0,30.0,4118.537,3.85686,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-05-29,PP04279,64990,Salida a fáb.,1,0,6.0,4148.537,3.85686,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-05-29,PP04303,64944,Salida a fáb.,1,0,128.0,4154.537,3.85686,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-05-23,PP04286,64743,Salida a fáb.,1,0,220.0,2636.437,4.61935,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-05-23,PP04295,64740,Salida a fáb.,1,0,220.0,2856.437,4.61935,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-05-22,PP04191,64662,Salida a fáb.,1,0,220.0,3076.437,4.61935,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-05-22,PP04200,64646,Salida a fáb.,1,0,24.0,3296.437,4.61935,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-05-22,PP04262,64605,Salida a fáb.,1,0,28.0,3320.437,4.61935,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-05-17,PP04267,64435,Salida a fáb.,1,0,8.0,3348.437,4.61935,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-05-04,PP04231,63983,Salida a fáb.,1,0,5.5,3356.437,4.61935,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-05-04,PP04238,63981,Salida a fáb.,1,0,60.0,3361.937,4.61935,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-04-26,PR00175,63667,Salida a fáb.,1,0,28.0,3421.937,4.61935,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-04-13,PPO4194,63054,Salida a fáb.,1,0,33.0,2001.927,4.0,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-04-05,PP04177,62805,Salida a fáb.,1,0,28.0,2034.927,4.0,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-04-05,PP04164,62799,Salida a fáb.,1,0,468.0,2062.927,4.0,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-04-03,PP04195,62709,Salida a fáb.,1,0,28.0,2530.927,4.0,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-03-21,PP04128,62077,Salida a fáb.,1,0,220.0,1003.502,3.8,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
2023-03-13,PP04121,61783,Salida a fáb.,1,0,10.0,1223.502,3.8,0,0,AL8020-23,M,ALAMBRE 8020 CAL.23,697.5,P E P S,D,1395.0
